PulserCal_9.98MeV
10/01/20 11:59
Sample 	 Time_L [msec]  Time_H [msec] 	 Amp [mV] 	 Detector 
10792 	 22110 	 0 	 7411 	 0 
10793 	 22114 	 0 	 7400 	 0 
10794 	 22114 	 0 	 7398 	 0 
10795 	 22118 	 0 	 7396 	 0 
10796 	 22118 	 0 	 7409 	 0 
10797 	 22122 	 0 	 7404 	 0 
10798 	 22122 	 0 	 7402 	 0 
10799 	 22127 	 0 	 7405 	 0 
10800 	 22127 	 0 	 7411 	 0 
10801 	 22131 	 0 	 7407 	 0 
10802 	 22131 	 0 	 7388 	 0 
10803 	 22135 	 0 	 7406 	 0 
10804 	 22135 	 0 	 7403 	 0 
10805 	 22138 	 0 	 7406 	 0 
10806 	 22138 	 0 	 7414 	 0 
10807 	 22142 	 0 	 7406 	 0 
10808 	 22142 	 0 	 7412 	 0 
10809 	 22146 	 0 	 7418 	 0 
10810 	 22146 	 0 	 7402 	 0 
10811 	 22151 	 0 	 7408 	 0 
10812 	 22151 	 0 	 7418 	 0 
10813 	 22155 	 0 	 7415 	 0 
10814 	 22155 	 0 	 7403 	 0 
10815 	 22159 	 0 	 7408 	 0 
10816 	 22159 	 0 	 7394 	 0 
10817 	 22163 	 0 	 7407 	 0 
10818 	 22163 	 0 	 7407 	 0 
10819 	 22167 	 0 	 7422 	 0 
10820 	 22167 	 0 	 7400 	 0 
10821 	 22172 	 0 	 7421 	 0 
10822 	 22172 	 0 	 7405 	 0 
10823 	 22176 	 0 	 7425 	 0 
10824 	 22176 	 0 	 7414 	 0 
10825 	 22179 	 0 	 7399 	 0 
10826 	 22179 	 0 	 7404 	 0 
10827 	 22183 	 0 	 7408 	 0 
10828 	 22183 	 0 	 7404 	 0 
10829 	 22187 	 0 	 7417 	 0 
10830 	 22187 	 0 	 7413 	 0 
10831 	 22191 	 0 	 7403 	 0 
10832 	 22191 	 0 	 7420 	 0 
10833 	 22196 	 0 	 7415 	 0 
10834 	 22196 	 0 	 7405 	 0 
10835 	 22200 	 0 	 7403 	 0 
10836 	 22200 	 0 	 7403 	 0 
10837 	 22204 	 0 	 7410 	 0 
10838 	 22204 	 0 	 7410 	 0 
10839 	 22208 	 0 	 7400 	 0 
10840 	 22208 	 0 	 7398 	 0 
10841 	 22213 	 0 	 7406 	 0 
10842 	 22213 	 0 	 7416 	 0 
10843 	 22217 	 0 	 7396 	 0 
10844 	 22217 	 0 	 7408 	 0 
10845 	 22221 	 0 	 7421 	 0 
10846 	 22221 	 0 	 7405 	 0 
10847 	 22224 	 0 	 7394 	 0 
10848 	 22224 	 0 	 7408 	 0 
10849 	 22228 	 0 	 7398 	 0 
10850 	 22228 	 0 	 7402 	 0 
10851 	 22232 	 0 	 7392 	 0 
10852 	 22232 	 0 	 7412 	 0 
10853 	 22237 	 0 	 7405 	 0 
10854 	 22237 	 0 	 7421 	 0 
10855 	 22241 	 0 	 7399 	 0 
10856 	 22241 	 0 	 7405 	 0 
10857 	 22246 	 0 	 7403 	 0 
10858 	 22246 	 0 	 7420 	 0 
10859 	 22249 	 0 	 7406 	 0 
10860 	 22249 	 0 	 7418 	 0 
10861 	 22253 	 0 	 7392 	 0 
10862 	 22253 	 0 	 7407 	 0 
10863 	 22257 	 0 	 7412 	 0 
10864 	 22257 	 0 	 7412 	 0 
10865 	 22261 	 0 	 7411 	 0 
10866 	 22261 	 0 	 7408 	 0 
10867 	 22266 	 0 	 7411 	 0 
10868 	 22266 	 0 	 7413 	 0 
10869 	 22270 	 0 	 7409 	 0 
10870 	 22270 	 0 	 7399 	 0 
10871 	 22274 	 0 	 7401 	 0 
10872 	 22274 	 0 	 7408 	 0 
10873 	 22278 	 0 	 7408 	 0 
10874 	 22278 	 0 	 7406 	 0 
10875 	 22283 	 0 	 7422 	 0 
10876 	 22283 	 0 	 7411 	 0 
10877 	 22285 	 0 	 7413 	 0 
10878 	 22285 	 0 	 7406 	 0 
10879 	 22290 	 0 	 7408 	 0 
10880 	 22290 	 0 	 7408 	 0 
10881 	 22294 	 0 	 7409 	 0 
10882 	 22294 	 0 	 7394 	 0 
10883 	 22298 	 0 	 7413 	 0 
10884 	 22298 	 0 	 7409 	 0 
10885 	 22302 	 0 	 7393 	 0 
10886 	 22302 	 0 	 7403 	 0 
10887 	 22307 	 0 	 7410 	 0 
10888 	 22307 	 0 	 7392 	 0 
10889 	 22311 	 0 	 7412 	 0 
10890 	 22311 	 0 	 7414 	 0 
10891 	 22315 	 0 	 7401 	 0 
10892 	 22315 	 0 	 7403 	 0 
10893 	 22319 	 0 	 7389 	 0 
10894 	 22319 	 0 	 7393 	 0 
10895 	 22324 	 0 	 7401 	 0 
10896 	 22324 	 0 	 7399 	 0 
10897 	 22326 	 0 	 7404 	 0 
10898 	 22326 	 0 	 7402 	 0 
10899 	 22331 	 0 	 7412 	 0 
10900 	 22331 	 0 	 7406 	 0 
10901 	 22335 	 0 	 7404 	 0 
10902 	 22335 	 0 	 7401 	 0 
10903 	 22339 	 0 	 7416 	 0 
10904 	 22339 	 0 	 7405 	 0 
10905 	 22343 	 0 	 7405 	 0 
10906 	 22343 	 0 	 7420 	 0 
10907 	 22347 	 0 	 7408 	 0 
10908 	 22347 	 0 	 7398 	 0 
10909 	 22352 	 0 	 7406 	 0 
10910 	 22352 	 0 	 7414 	 0 
10911 	 22356 	 0 	 7406 	 0 
10912 	 22356 	 0 	 7403 	 0 
10913 	 22360 	 0 	 7399 	 0 
10914 	 22360 	 0 	 7410 	 0 
10915 	 22364 	 0 	 7400 	 0 
10916 	 22364 	 0 	 7397 	 0 
10917 	 22367 	 0 	 7406 	 0 
10918 	 22367 	 0 	 7413 	 0 
10919 	 22371 	 0 	 7402 	 0 
10920 	 22371 	 0 	 7406 	 0 
10921 	 22376 	 0 	 7416 	 0 
10922 	 22376 	 0 	 7396 	 0 
10923 	 22380 	 0 	 7397 	 0 
10924 	 22380 	 0 	 7415 	 0 
10925 	 22384 	 0 	 7412 	 0 
10926 	 22384 	 0 	 7408 	 0 
10927 	 22388 	 0 	 7397 	 0 
10928 	 22388 	 0 	 7409 	 0 
10929 	 22393 	 0 	 7404 	 0 
10930 	 22393 	 0 	 7413 	 0 
10931 	 22397 	 0 	 7402 	 0 
10932 	 22397 	 0 	 7413 	 0 
10933 	 22401 	 0 	 7404 	 0 
10934 	 22401 	 0 	 7421 	 0 
10935 	 22405 	 0 	 7411 	 0 
10936 	 22405 	 0 	 7404 	 0 
10937 	 22410 	 0 	 7389 	 0 
10938 	 22410 	 0 	 7410 	 0 
10939 	 22412 	 0 	 7400 	 0 
10940 	 22412 	 0 	 7402 	 0 
10941 	 22417 	 0 	 7404 	 0 
10942 	 22417 	 0 	 7400 	 0 
10943 	 22421 	 0 	 7415 	 0 
10944 	 22421 	 0 	 7400 	 0 
10945 	 22425 	 0 	 7402 	 0 
10946 	 22425 	 0 	 7410 	 0 
10947 	 22429 	 0 	 7403 	 0 
10948 	 22429 	 0 	 7406 	 0 
10949 	 22434 	 0 	 7407 	 0 
10950 	 22434 	 0 	 7410 	 0 
10951 	 22438 	 0 	 7397 	 0 
10952 	 22438 	 0 	 7421 	 0 
10953 	 22442 	 0 	 7406 	 0 
10954 	 22442 	 0 	 7406 	 0 
10955 	 22446 	 0 	 7419 	 0 
10956 	 22446 	 0 	 7394 	 0 
10957 	 22451 	 0 	 7401 	 0 
10958 	 22451 	 0 	 7411 	 0 
10959 	 22453 	 0 	 7407 	 0 
10960 	 22453 	 0 	 7412 	 0 
10961 	 22458 	 0 	 7408 	 0 
10962 	 22458 	 0 	 7401 	 0 
10963 	 22462 	 0 	 7398 	 0 
10964 	 22462 	 0 	 7400 	 0 
10965 	 22466 	 0 	 7395 	 0 
10966 	 22466 	 0 	 7394 	 0 
10967 	 22470 	 0 	 7384 	 0 
10968 	 22470 	 0 	 7406 	 0 
10969 	 22475 	 0 	 7407 	 0 
10970 	 22475 	 0 	 7407 	 0 
10971 	 22479 	 0 	 7401 	 0 
10972 	 22479 	 0 	 7405 	 0 
10973 	 22483 	 0 	 7392 	 0 
10974 	 22483 	 0 	 7401 	 0 
10975 	 22487 	 0 	 7403 	 0 
10976 	 22487 	 0 	 7395 	 0 
10977 	 22492 	 0 	 7410 	 0 
10978 	 22492 	 0 	 7412 	 0 
10979 	 22494 	 0 	 7403 	 0 
10980 	 22494 	 0 	 7396 	 0 
10981 	 22499 	 0 	 7403 	 0 
10982 	 22499 	 0 	 7395 	 0 
10983 	 22503 	 0 	 7402 	 0 
10984 	 22503 	 0 	 7418 	 0 
10985 	 22507 	 0 	 7408 	 0 
10986 	 22507 	 0 	 7415 	 0 
10987 	 22511 	 0 	 7396 	 0 
10988 	 22511 	 0 	 7399 	 0 
10989 	 22515 	 0 	 7396 	 0 
10990 	 22515 	 0 	 7407 	 0 
10991 	 22520 	 0 	 7405 	 0 
10992 	 22520 	 0 	 7387 	 0 
10993 	 22524 	 0 	 7394 	 0 
10994 	 22524 	 0 	 7407 	 0 
10995 	 22528 	 0 	 7404 	 0 
10996 	 22528 	 0 	 7415 	 0 
10997 	 22532 	 0 	 7412 	 0 
10998 	 22532 	 0 	 7411 	 0 
10999 	 22535 	 0 	 7407 	 0 
11000 	 22535 	 0 	 7397 	 0 
11001 	 22539 	 0 	 7407 	 0 
11002 	 22539 	 0 	 7390 	 0 
11003 	 22544 	 0 	 7414 	 0 
11004 	 22544 	 0 	 7403 	 0 
11005 	 22548 	 0 	 7419 	 0 
11006 	 22548 	 0 	 7414 	 0 
11007 	 22552 	 0 	 7393 	 0 
11008 	 22552 	 0 	 7400 	 0 
11009 	 22556 	 0 	 7400 	 0 
11010 	 22556 	 0 	 7398 	 0 
11011 	 22561 	 0 	 7395 	 0 
11012 	 22561 	 0 	 7417 	 0 
11013 	 22565 	 0 	 7405 	 0 
11014 	 22565 	 0 	 7403 	 0 
11015 	 22569 	 0 	 7401 	 0 
11016 	 22569 	 0 	 7410 	 0 
11017 	 22573 	 0 	 7411 	 0 
11018 	 22573 	 0 	 7406 	 0 
11019 	 22578 	 0 	 7398 	 0 
11020 	 22578 	 0 	 7405 	 0 
11021 	 22580 	 0 	 7400 	 0 
11022 	 22580 	 0 	 7411 	 0 
11023 	 22585 	 0 	 7404 	 0 
11024 	 22585 	 0 	 7405 	 0 
11025 	 22589 	 0 	 7407 	 0 
11026 	 22589 	 0 	 7413 	 0 
11027 	 22593 	 0 	 7402 	 0 
11028 	 22593 	 0 	 7410 	 0 
11029 	 22597 	 0 	 7411 	 0 
11030 	 22597 	 0 	 7401 	 0 
11031 	 22602 	 0 	 7413 	 0 
11032 	 22602 	 0 	 7400 	 0 
11033 	 22606 	 0 	 7398 	 0 
11034 	 22606 	 0 	 7402 	 0 
11035 	 22610 	 0 	 7411 	 0 
11036 	 22610 	 0 	 7401 	 0 
11037 	 22614 	 0 	 7389 	 0 
11038 	 22614 	 0 	 7400 	 0 
11039 	 22619 	 0 	 7405 	 0 
11040 	 22619 	 0 	 7407 	 0 
11041 	 22621 	 0 	 7391 	 0 
11042 	 22621 	 0 	 7396 	 0 
11043 	 22626 	 0 	 7412 	 0 
11044 	 22626 	 0 	 7415 	 0 
11045 	 22630 	 0 	 7427 	 0 
11046 	 22630 	 0 	 7425 	 0 
11047 	 22634 	 0 	 7404 	 0 
11048 	 22634 	 0 	 7413 	 0 
11049 	 22638 	 0 	 7408 	 0 
11050 	 22638 	 0 	 7409 	 0 
11051 	 22643 	 0 	 7397 	 0 
11052 	 22643 	 0 	 7402 	 0 
11053 	 22647 	 0 	 7420 	 0 
11054 	 22647 	 0 	 7412 	 0 
11055 	 22651 	 0 	 7403 	 0 
11056 	 22651 	 0 	 7391 	 0 
11057 	 22655 	 0 	 7410 	 0 
11058 	 22655 	 0 	 7419 	 0 
11059 	 22660 	 0 	 7408 	 0 
11060 	 22660 	 0 	 7417 	 0 
11061 	 22662 	 0 	 7421 	 0 
11062 	 22662 	 0 	 7406 	 0 
11063 	 22667 	 0 	 7413 	 0 
11064 	 22667 	 0 	 7420 	 0 
11065 	 22671 	 0 	 7406 	 0 
11066 	 22671 	 0 	 7402 	 0 
11067 	 22675 	 0 	 7406 	 0 
11068 	 22675 	 0 	 7415 	 0 
11069 	 22679 	 0 	 7403 	 0 
11070 	 22679 	 0 	 7397 	 0 
11071 	 22683 	 0 	 7392 	 0 
11072 	 22683 	 0 	 7400 	 0 
11073 	 22688 	 0 	 7410 	 0 
11074 	 22688 	 0 	 7407 	 0 
11075 	 22692 	 0 	 7396 	 0 
11076 	 22692 	 0 	 7404 	 0 
11077 	 22696 	 0 	 7411 	 0 
11078 	 22696 	 0 	 7406 	 0 
11079 	 22700 	 0 	 7413 	 0 
11080 	 22700 	 0 	 7405 	 0 
11081 	 22703 	 0 	 7410 	 0 
11082 	 22703 	 0 	 7401 	 0 
11083 	 22707 	 0 	 7420 	 0 
11084 	 22707 	 0 	 7410 	 0 
11085 	 22712 	 0 	 7419 	 0 
11086 	 22712 	 0 	 7403 	 0 
11087 	 22716 	 0 	 7426 	 0 
11088 	 22716 	 0 	 7401 	 0 
11089 	 22720 	 0 	 7404 	 0 
11090 	 22720 	 0 	 7406 	 0 
11091 	 22724 	 0 	 7397 	 0 
11092 	 22724 	 0 	 7411 	 0 
11093 	 22729 	 0 	 7420 	 0 
11094 	 22729 	 0 	 7411 	 0 
11095 	 22733 	 0 	 7404 	 0 
11096 	 22733 	 0 	 7412 	 0 
11097 	 22737 	 0 	 7413 	 0 
11098 	 22737 	 0 	 7397 	 0 
11099 	 22741 	 0 	 7404 	 0 
11100 	 22741 	 0 	 7412 	 0 
11101 	 22746 	 0 	 7398 	 0 
11102 	 22746 	 0 	 7403 	 0 
11103 	 22748 	 0 	 7404 	 0 
11104 	 22748 	 0 	 7388 	 0 
11105 	 22753 	 0 	 7414 	 0 
11106 	 22753 	 0 	 7397 	 0 
11107 	 22757 	 0 	 7418 	 0 
11108 	 22757 	 0 	 7395 	 0 
11109 	 22761 	 0 	 7405 	 0 
11110 	 22761 	 0 	 7411 	 0 
11111 	 22765 	 0 	 7411 	 0 
11112 	 22765 	 0 	 7406 	 0 
11113 	 22770 	 0 	 7402 	 0 
11114 	 22770 	 0 	 7417 	 0 
11115 	 22774 	 0 	 7406 	 0 
11116 	 22774 	 0 	 7402 	 0 
11117 	 22778 	 0 	 7403 	 0 
11118 	 22778 	 0 	 7424 	 0 
11119 	 22782 	 0 	 7399 	 0 
11120 	 22782 	 0 	 7391 	 0 
11121 	 22787 	 0 	 7408 	 0 
11122 	 22787 	 0 	 7408 	 0 
11123 	 22789 	 0 	 7387 	 0 
11124 	 22789 	 0 	 7412 	 0 
11125 	 22794 	 0 	 7392 	 0 
11126 	 22794 	 0 	 7398 	 0 
11127 	 22798 	 0 	 7400 	 0 
11128 	 22798 	 0 	 7415 	 0 
11129 	 22802 	 0 	 7405 	 0 
11130 	 22802 	 0 	 7407 	 0 
11131 	 22806 	 0 	 7398 	 0 
11132 	 22806 	 0 	 7397 	 0 
11133 	 22811 	 0 	 7399 	 0 
11134 	 22811 	 0 	 7409 	 0 
11135 	 22815 	 0 	 7411 	 0 
11136 	 22815 	 0 	 7409 	 0 
11137 	 22819 	 0 	 7405 	 0 
11138 	 22819 	 0 	 7393 	 0 
11139 	 22823 	 0 	 7400 	 0 
11140 	 22823 	 0 	 7392 	 0 
11141 	 22828 	 0 	 7404 	 0 
11142 	 22828 	 0 	 7414 	 0 
11143 	 22830 	 0 	 7414 	 0 
11144 	 22830 	 0 	 7411 	 0 
11145 	 22835 	 0 	 7399 	 0 
11146 	 22835 	 0 	 7388 	 0 
11147 	 22839 	 0 	 7414 	 0 
11148 	 22839 	 0 	 7403 	 0 
11149 	 22843 	 0 	 7402 	 0 
11150 	 22843 	 0 	 7398 	 0 
11151 	 22847 	 0 	 7414 	 0 
11152 	 22847 	 0 	 7410 	 0 
11153 	 22851 	 0 	 7415 	 0 
11154 	 22851 	 0 	 7403 	 0 
11155 	 22856 	 0 	 7397 	 0 
11156 	 22856 	 0 	 7402 	 0 
11157 	 22860 	 0 	 7399 	 0 
11158 	 22860 	 0 	 7415 	 0 
11159 	 22864 	 0 	 7407 	 0 
11160 	 22864 	 0 	 7414 	 0 
11161 	 22868 	 0 	 7405 	 0 
11162 	 22868 	 0 	 7404 	 0 
11163 	 22871 	 0 	 7400 	 0 
11164 	 22871 	 0 	 7408 	 0 
11165 	 22875 	 0 	 7418 	 0 
11166 	 22875 	 0 	 7423 	 0 
11167 	 22880 	 0 	 7412 	 0 
11168 	 22880 	 0 	 7396 	 0 
11169 	 22884 	 0 	 7407 	 0 
11170 	 22884 	 0 	 7411 	 0 
11171 	 22888 	 0 	 7399 	 0 
11172 	 22888 	 0 	 7406 	 0 
11173 	 22892 	 0 	 7406 	 0 
11174 	 22892 	 0 	 7395 	 0 
11175 	 22897 	 0 	 7396 	 0 
11176 	 22897 	 0 	 7388 	 0 
11177 	 22901 	 0 	 7395 	 0 
11178 	 22901 	 0 	 7403 	 0 
11179 	 22905 	 0 	 7408 	 0 
11180 	 22905 	 0 	 7408 	 0 
11181 	 22909 	 0 	 7413 	 0 
11182 	 22909 	 0 	 7400 	 0 
11183 	 22914 	 0 	 7396 	 0 
11184 	 22914 	 0 	 7403 	 0 
11185 	 22916 	 0 	 7404 	 0 
11186 	 22916 	 0 	 7404 	 0 
11187 	 22921 	 0 	 7397 	 0 
11188 	 22921 	 0 	 7404 	 0 
11189 	 22925 	 0 	 7401 	 0 
11190 	 22925 	 0 	 7407 	 0 
11191 	 22929 	 0 	 7406 	 0 
11192 	 22929 	 0 	 7417 	 0 
11193 	 22933 	 0 	 7398 	 0 
11194 	 22933 	 0 	 7397 	 0 
11195 	 22938 	 0 	 7404 	 0 
11196 	 22938 	 0 	 7393 	 0 
11197 	 22942 	 0 	 7399 	 0 
11198 	 22942 	 0 	 7411 	 0 
11199 	 22946 	 0 	 7405 	 0 
11200 	 22946 	 0 	 7400 	 0 
11201 	 22950 	 0 	 7425 	 0 
11202 	 22950 	 0 	 7409 	 0 
11203 	 22955 	 0 	 7412 	 0 
11204 	 22955 	 0 	 7411 	 0 
11205 	 22957 	 0 	 7406 	 0 
11206 	 22957 	 0 	 7399 	 0 
11207 	 22962 	 0 	 7392 	 0 
11208 	 22962 	 0 	 7398 	 0 
11209 	 22966 	 0 	 7403 	 0 
11210 	 22966 	 0 	 7413 	 0 
11211 	 22970 	 0 	 7411 	 0 
11212 	 22970 	 0 	 7407 	 0 
11213 	 22974 	 0 	 7394 	 0 
11214 	 22974 	 0 	 7418 	 0 
11215 	 22979 	 0 	 7405 	 0 
11216 	 22979 	 0 	 7399 	 0 
11217 	 22983 	 0 	 7397 	 0 
11218 	 22983 	 0 	 7395 	 0 
11219 	 22987 	 0 	 7418 	 0 
11220 	 22987 	 0 	 7388 	 0 
11221 	 22991 	 0 	 7403 	 0 
11222 	 22991 	 0 	 7396 	 0 
11223 	 22996 	 0 	 7399 	 0 
11224 	 22996 	 0 	 7404 	 0 
11225 	 22998 	 0 	 7405 	 0 
11226 	 22998 	 0 	 7413 	 0 
11227 	 23003 	 0 	 7397 	 0 
11228 	 23003 	 0 	 7395 	 0 
11229 	 23007 	 0 	 7398 	 0 
11230 	 23007 	 0 	 7395 	 0 
11231 	 23011 	 0 	 7401 	 0 
11232 	 23011 	 0 	 7407 	 0 
11233 	 23015 	 0 	 7412 	 0 
11234 	 23015 	 0 	 7400 	 0 
11235 	 23019 	 0 	 7399 	 0 
11236 	 23019 	 0 	 7411 	 0 
11237 	 23024 	 0 	 7405 	 0 
11238 	 23024 	 0 	 7405 	 0 
11239 	 23028 	 0 	 7397 	 0 
11240 	 23028 	 0 	 7403 	 0 
11241 	 23032 	 0 	 7405 	 0 
11242 	 23032 	 0 	 7409 	 0 
11243 	 23036 	 0 	 7405 	 0 
11244 	 23036 	 0 	 7397 	 0 
11245 	 23039 	 0 	 7408 	 0 
11246 	 23039 	 0 	 7412 	 0 
11247 	 23043 	 0 	 7402 	 0 
11248 	 23043 	 0 	 7402 	 0 
11249 	 23048 	 0 	 7410 	 0 
11250 	 23048 	 0 	 7409 	 0 
11251 	 23052 	 0 	 7416 	 0 
11252 	 23052 	 0 	 7415 	 0 
11253 	 23056 	 0 	 7402 	 0 
11254 	 23056 	 0 	 7406 	 0 
11255 	 23060 	 0 	 7409 	 0 
11256 	 23060 	 0 	 7414 	 0 
11257 	 23065 	 0 	 7402 	 0 
11258 	 23065 	 0 	 7404 	 0 
11259 	 23069 	 0 	 7412 	 0 
11260 	 23069 	 0 	 7406 	 0 
11261 	 23073 	 0 	 7414 	 0 
11262 	 23073 	 0 	 7408 	 0 
11263 	 23077 	 0 	 7410 	 0 
11264 	 23077 	 0 	 7406 	 0 
11265 	 23082 	 0 	 7402 	 0 
11266 	 23082 	 0 	 7404 	 0 
11267 	 23084 	 0 	 7399 	 0 
11268 	 23084 	 0 	 7399 	 0 
11269 	 23089 	 0 	 7408 	 0 
11270 	 23089 	 0 	 7408 	 0 
11271 	 23093 	 0 	 7407 	 0 
11272 	 23093 	 0 	 7399 	 0 
11273 	 23097 	 0 	 7411 	 0 
11274 	 23097 	 0 	 7408 	 0 
11275 	 23101 	 0 	 7393 	 0 
11276 	 23101 	 0 	 7400 	 0 
11277 	 23106 	 0 	 7396 	 0 
11278 	 23106 	 0 	 7395 	 0 
11279 	 23110 	 0 	 7410 	 0 
11280 	 23110 	 0 	 7401 	 0 
11281 	 23114 	 0 	 7396 	 0 
11282 	 23114 	 0 	 7399 	 0 
11283 	 23118 	 0 	 7416 	 0 
11284 	 23118 	 0 	 7397 	 0 
11285 	 23123 	 0 	 7406 	 0 
11286 	 23123 	 0 	 7407 	 0 
11287 	 23125 	 0 	 7404 	 0 
11288 	 23125 	 0 	 7418 	 0 
11289 	 23130 	 0 	 7408 	 0 
11290 	 23130 	 0 	 7393 	 0 
11291 	 23134 	 0 	 7399 	 0 
11292 	 23134 	 0 	 7392 	 0 
11293 	 23138 	 0 	 7408 	 0 
11294 	 23138 	 0 	 7405 	 0 
11295 	 23142 	 0 	 7415 	 0 
11296 	 23142 	 0 	 7394 	 0 
11297 	 23147 	 0 	 7415 	 0 
11298 	 23147 	 0 	 7410 	 0 
11299 	 23151 	 0 	 7405 	 0 
11300 	 23151 	 0 	 7408 	 0 
11301 	 23155 	 0 	 7390 	 0 
11302 	 23155 	 0 	 7398 	 0 
11303 	 23159 	 0 	 7409 	 0 
11304 	 23159 	 0 	 7390 	 0 
11305 	 23164 	 0 	 7401 	 0 
11306 	 23164 	 0 	 7392 	 0 
11307 	 23166 	 0 	 7407 	 0 
11308 	 23166 	 0 	 7410 	 0 
11309 	 23171 	 0 	 7408 	 0 
11310 	 23171 	 0 	 7411 	 0 
11311 	 23175 	 0 	 7390 	 0 
11312 	 23175 	 0 	 7405 	 0 
11313 	 23179 	 0 	 7407 	 0 
11314 	 23179 	 0 	 7411 	 0 
11315 	 23183 	 0 	 7405 	 0 
11316 	 23183 	 0 	 7407 	 0 
11317 	 23188 	 0 	 7395 	 0 
11318 	 23188 	 0 	 7412 	 0 
11319 	 23192 	 0 	 7415 	 0 
11320 	 23192 	 0 	 7417 	 0 
11321 	 23196 	 0 	 7412 	 0 
11322 	 23196 	 0 	 7399 	 0 
11323 	 23200 	 0 	 7402 	 0 
11324 	 23200 	 0 	 7415 	 0 
11325 	 23204 	 0 	 7413 	 0 
11326 	 23204 	 0 	 7399 	 0 
11327 	 23207 	 0 	 7406 	 0 
11328 	 23207 	 0 	 7409 	 0 
11329 	 23211 	 0 	 7406 	 0 
11330 	 23211 	 0 	 7411 	 0 
11331 	 23216 	 0 	 7406 	 0 
11332 	 23216 	 0 	 7406 	 0 
11333 	 23220 	 0 	 7418 	 0 
11334 	 23220 	 0 	 7405 	 0 
11335 	 23224 	 0 	 7385 	 0 
11336 	 23224 	 0 	 7403 	 0 
11337 	 23228 	 0 	 7405 	 0 
11338 	 23228 	 0 	 7393 	 0 
11339 	 23233 	 0 	 7404 	 0 
11340 	 23233 	 0 	 7406 	 0 
11341 	 23237 	 0 	 7411 	 0 
11342 	 23237 	 0 	 7409 	 0 
11343 	 23241 	 0 	 7397 	 0 
11344 	 23241 	 0 	 7408 	 0 
11345 	 23246 	 0 	 7416 	 0 
11346 	 23246 	 0 	 7402 	 0 
11347 	 23246 	 0 	 7409 	 0 
11348 	 23250 	 0 	 7423 	 0 
11349 	 23250 	 0 	 7401 	 0 
11350 	 23255 	 0 	 7408 	 0 
11351 	 23255 	 0 	 7402 	 0 
11352 	 23259 	 0 	 7393 	 0 
11353 	 23259 	 0 	 7402 	 0 
11354 	 23263 	 0 	 7407 	 0 
11355 	 23263 	 0 	 7406 	 0 
11356 	 23267 	 0 	 7400 	 0 
11357 	 23267 	 0 	 7410 	 0 
11358 	 23272 	 0 	 7412 	 0 
11359 	 23272 	 0 	 7405 	 0 
11360 	 23276 	 0 	 7406 	 0 
11361 	 23276 	 0 	 7401 	 0 
11362 	 23280 	 0 	 7407 	 0 
11363 	 23280 	 0 	 7413 	 0 
11364 	 23284 	 0 	 7402 	 0 
11365 	 23284 	 0 	 7413 	 0 
11366 	 23287 	 0 	 7417 	 0 
11367 	 23287 	 0 	 7405 	 0 
11368 	 23291 	 0 	 7411 	 0 
11369 	 23291 	 0 	 7406 	 0 
11370 	 23296 	 0 	 7415 	 0 
11371 	 23296 	 0 	 7402 	 0 
11372 	 23300 	 0 	 7397 	 0 
11373 	 23300 	 0 	 7404 	 0 
11374 	 23304 	 0 	 7408 	 0 
11375 	 23304 	 0 	 7397 	 0 
11376 	 23308 	 0 	 7395 	 0 
11377 	 23308 	 0 	 7402 	 0 
11378 	 23313 	 0 	 7411 	 0 
11379 	 23313 	 0 	 7412 	 0 
11380 	 23317 	 0 	 7397 	 0 
11381 	 23317 	 0 	 7411 	 0 
11382 	 23321 	 0 	 7402 	 0 
11383 	 23321 	 0 	 7416 	 0 
11384 	 23325 	 0 	 7416 	 0 
11385 	 23325 	 0 	 7420 	 0 
11386 	 23330 	 0 	 7399 	 0 
11387 	 23330 	 0 	 7414 	 0 
11388 	 23332 	 0 	 7400 	 0 
11389 	 23332 	 0 	 7415 	 0 
11390 	 23337 	 0 	 7408 	 0 
11391 	 23337 	 0 	 7412 	 0 
11392 	 23341 	 0 	 7413 	 0 
11393 	 23341 	 0 	 7403 	 0 
11394 	 23345 	 0 	 7408 	 0 
11395 	 23345 	 0 	 7401 	 0 
11396 	 23349 	 0 	 7410 	 0 
11397 	 23349 	 0 	 7417 	 0 
11398 	 23354 	 0 	 7399 	 0 
11399 	 23354 	 0 	 7407 	 0 
11400 	 23358 	 0 	 7397 	 0 
11401 	 23358 	 0 	 7405 	 0 
11402 	 23362 	 0 	 7401 	 0 
11403 	 23362 	 0 	 7392 	 0 
11404 	 23366 	 0 	 7404 	 0 
11405 	 23366 	 0 	 7394 	 0 
11406 	 23370 	 0 	 7409 	 0 
11407 	 23370 	 0 	 7397 	 0 
11408 	 23373 	 0 	 7398 	 0 
11409 	 23373 	 0 	 7408 	 0 
11410 	 23377 	 0 	 7399 	 0 
11411 	 23377 	 0 	 7398 	 0 
11412 	 23382 	 0 	 7402 	 0 
11413 	 23382 	 0 	 7396 	 0 
11414 	 23386 	 0 	 7402 	 0 
11415 	 23386 	 0 	 7408 	 0 
11416 	 23390 	 0 	 7404 	 0 
11417 	 23390 	 0 	 7413 	 0 
11418 	 23394 	 0 	 7400 	 0 
11419 	 23394 	 0 	 7418 	 0 
11420 	 23399 	 0 	 7419 	 0 
11421 	 23399 	 0 	 7401 	 0 
11422 	 23403 	 0 	 7404 	 0 
11423 	 23403 	 0 	 7389 	 0 
11424 	 23407 	 0 	 7409 	 0 
